created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,any_zscore_anomaly,zscore_anomaly_count,iforest_anomaly,iforest_score,anomaly_evidence
2026-09-01 06:08:00+00:00,10.45,10.17,2559.41,0.0,20.1,False,0,False,0.22641620843947918,None
2026-09-01 06:09:00+00:00,17.67,20.16,2686.19,0.0,21.02,False,0,False,0.28162820977703484,None
2026-09-01 06:10:00+00:00,12.12,12.59,2758.85,0.0,19.63,False,0,False,0.2754050355107726,None
2026-09-01 06:11:00+00:00,19.69,20.48,2672.4,0.56,19.63,False,0,False,0.23221037574518144,None
2026-09-01 06:12:00+00:00,16.68,17.65,2739.34,0.0,19.91,False,0,False,0.2854569378811873,None
2026-09-01 06:13:00+00:00,15.42,18.57,2634.83,0.0,19.63,False,0,False,0.24500280616399278,None
2026-09-01 06:14:00+00:00,18.1,20.5,2601.26,0.0,19.63,False,0,False,0.24502795667539545,None
2026-09-01 06:15:00+00:00,14.26,16.58,2733.6,0.0,19.63,False,0,False,0.2783160616879097,None
2026-09-01 06:16:00+00:00,8.59,8.29,2758.98,0.0,19.63,False,0,False,0.22059435912316544,None
2026-09-01 06:17:00+00:00,19.33,19.68,2488.74,0.0,20.17,False,0,False,0.255487406905983,None
2026-09-01 06:18:00+00:00,12.12,10.36,2897.94,0.39,20.57,False,0,False,0.2290119623191837,None
2026-09-01 06:19:00+00:00,13.32,11.48,2616.77,0.0,19.63,False,0,False,0.2666077756632451,None
2026-09-01 06:20:00+00:00,17.45,20.3,2690.24,0.0,19.63,False,0,False,0.27159200747575774,None
2026-09-01 06:21:00+00:00,19.57,24.54,2622.6,0.0,20.91,False,0,False,0.25462808469274206,None
2026-09-01 06:22:00+00:00,17.02,19.86,2727.85,0.0,20.15,False,0,False,0.28546769129758937,None
2026-09-01 06:23:00+00:00,15.93,20.03,3018.26,0.92,19.63,True,1,False,0.21912298075331105,Z-Score
2026-09-01 06:24:00+00:00,12.23,13.49,2720.32,0.0,19.79,False,0,False,0.2647270095619221,None
2026-09-01 06:25:00+00:00,17.51,21.02,2741.98,0.0,19.63,False,0,False,0.27992974281476474,None
2026-09-01 06:26:00+00:00,14.41,14.5,2761.34,0.0,19.63,False,0,False,0.2649638087272886,None
2026-09-01 06:27:00+00:00,16.51,18.95,2607.88,0.68,19.63,False,0,False,0.23431543419795275,None
2026-09-01 06:28:00+00:00,18.99,18.73,2841.57,0.42,19.63,False,0,False,0.24193049752685158,None
2026-09-01 06:29:00+00:00,10.22,10.53,2645.99,0.65,19.63,False,0,False,0.20743614871308935,None
2026-09-01 06:30:00+00:00,17.56,21.98,2703.69,0.0,20.37,False,0,False,0.272258722081014,None
2026-09-01 06:31:00+00:00,17.76,23.17,3083.59,0.0,19.97,False,0,False,0.26014614656208923,None
2026-09-01 06:32:00+00:00,12.84,17.84,2530.47,0.0,20.71,False,0,False,0.2714726102532734,None
2026-09-01 06:33:00+00:00,15.2,17.46,2634.19,0.0,19.63,False,0,False,0.28418632673532307,None
2026-09-01 06:34:00+00:00,17.63,19.59,2902.06,0.0,20.8,False,0,False,0.2587074869775595,None
2026-09-01 06:35:00+00:00,12.32,17.54,2953.64,0.0,19.63,False,0,False,0.2749986693932131,None
2026-09-01 06:36:00+00:00,13.82,22.98,2603.12,0.0,19.63,False,0,False,0.26761636305502434,None
2026-09-01 06:37:00+00:00,13.22,20.24,2774.73,0.38,19.87,False,0,False,0.24563951577747922,None
2026-09-01 06:38:00+00:00,11.38,15.58,2750.89,0.0,19.82,False,0,False,0.2607333194406019,None
2026-09-01 06:39:00+00:00,14.2,20.08,2765.82,0.0,19.63,False,0,False,0.27288591040056887,None
2026-09-01 06:40:00+00:00,15.36,18.65,2661.88,0.0,20.81,False,0,False,0.2744469512822485,None
2026-09-01 06:41:00+00:00,16.33,16.71,2825.71,0.0,19.63,False,0,False,0.2860005519670065,None
2026-09-01 06:42:00+00:00,13.42,15.09,2747.21,0.0,19.63,False,0,False,0.2713480865380056,None
2026-09-01 06:43:00+00:00,17.78,22.58,2746.44,0.0,20.57,False,0,False,0.27289003373829873,None
2026-09-01 06:44:00+00:00,11.38,16.23,2807.69,0.0,21.11,False,0,False,0.25816688661482734,None
2026-09-01 06:45:00+00:00,17.32,18.64,2605.98,0.0,19.63,False,0,False,0.27230793495767514,None
2026-09-01 06:46:00+00:00,16.76,22.47,2672.89,0.0,19.63,False,0,False,0.2689147725555935,None
2026-09-01 06:47:00+00:00,16.67,21.99,3034.36,0.0,19.63,False,0,False,0.27319051024648855,None
2026-09-01 06:48:00+00:00,13.77,15.94,2658.66,0.0,20.9,False,0,False,0.27353567066711065,None
2026-09-01 06:49:00+00:00,15.37,15.03,2757.58,0.27,20.41,False,0,False,0.2595459597848941,None
2026-09-01 06:50:00+00:00,18.7,20.69,2544.26,0.36,19.75,False,0,False,0.24162881338922282,None
2026-09-01 06:51:00+00:00,14.31,14.24,2830.95,0.0,19.81,False,0,False,0.2669135077856629,None
2026-09-01 06:52:00+00:00,14.34,17.24,3034.83,0.0,19.63,False,0,False,0.28000608181440173,None
2026-09-01 06:53:00+00:00,15.6,19.36,2823.38,0.0,20.17,False,0,False,0.26679799377163677,None
2026-09-01 06:54:00+00:00,18.4,18.51,2662.64,0.0,19.63,False,0,False,0.2736411507597838,None
2026-09-01 06:55:00+00:00,14.15,16.5,2635.9,0.0,19.63,False,0,False,0.28028229065581306,None
2026-09-01 06:56:00+00:00,13.67,16.0,2865.16,0.0,19.93,False,0,False,0.2792530461125685,None
2026-09-01 06:57:00+00:00,17.44,18.97,2803.76,0.0,20.01,False,0,False,0.2649210664510127,None
2026-09-01 06:58:00+00:00,14.17,15.95,2943.27,0.0,20.85,False,0,False,0.2766046778516032,None
2026-09-01 06:59:00+00:00,15.91,18.17,2868.18,0.0,20.17,False,0,False,0.28072710312945987,None
2026-09-01 07:00:00+00:00,15.56,17.42,2735.75,0.57,19.96,False,0,False,0.24104167744625438,None
2026-09-01 07:01:00+00:00,14.59,19.4,2608.17,0.0,19.63,False,0,False,0.2699761397925264,None
2026-09-01 07:02:00+00:00,18.27,17.9,2792.97,0.0,20.94,False,0,False,0.2590514544376274,None
2026-09-01 07:03:00+00:00,13.99,19.8,2740.91,1.11,20.97,True,1,False,0.14964186139311592,Z-Score
2026-09-01 07:04:00+00:00,14.93,26.78,2871.67,0.0,21.03,False,0,False,0.17164010189477924,None
2026-09-01 07:05:00+00:00,17.22,17.5,2695.33,0.0,19.63,False,0,False,0.27869104878814527,None
2026-09-01 07:06:00+00:00,14.67,20.2,2686.57,0.0,20.6,False,0,False,0.2640389862948577,None
2026-09-01 07:07:00+00:00,20.8,23.0,2863.14,0.0,19.63,False,0,False,0.23719702171684753,None
2026-09-01 07:08:00+00:00,15.05,15.82,2867.99,0.0,20.75,False,0,False,0.24990790827346798,None
2026-09-01 07:09:00+00:00,13.38,18.89,2603.93,0.0,19.63,False,0,False,0.27316245482234697,None
2026-09-01 07:10:00+00:00,15.33,22.26,2622.84,0.0,19.63,False,0,False,0.265733622456769,None
2026-09-01 07:11:00+00:00,16.71,17.69,2630.68,0.95,19.63,True,1,False,0.21303632199593692,Z-Score
2026-09-01 07:12:00+00:00,15.55,17.01,2951.89,0.0,20.11,False,0,False,0.24838032562137674,None
2026-09-01 07:13:00+00:00,18.83,20.56,2652.99,1.18,19.63,True,1,False,0.17765221793158215,Z-Score
2026-09-01 07:14:00+00:00,13.67,17.81,2829.37,0.0,19.63,False,0,False,0.26899552665539944,None
2026-09-01 07:15:00+00:00,16.26,19.1,2988.35,0.0,19.63,False,0,False,0.28054091820546395,None
2026-09-01 07:16:00+00:00,12.72,12.44,2684.32,0.0,19.83,False,0,False,0.26932336300666376,None
2026-09-01 07:17:00+00:00,14.48,15.96,2883.47,0.0,19.81,False,0,False,0.28411290218384333,None
2026-09-01 07:18:00+00:00,9.52,13.04,2896.21,0.0,20.81,False,0,False,0.24688206118666944,None
2026-09-01 07:19:00+00:00,12.41,11.31,2902.09,0.0,19.83,False,0,False,0.25831239301887976,None
2026-09-01 07:20:00+00:00,14.04,19.85,2915.89,0.0,19.87,False,0,False,0.2699668520659559,None
2026-09-01 07:21:00+00:00,10.39,12.13,2619.49,0.0,19.95,False,0,False,0.25597118639106115,None
2026-09-01 07:22:00+00:00,16.48,19.11,2945.95,0.0,20.42,False,0,False,0.26757029301916807,None
2026-09-01 07:23:00+00:00,16.1,21.62,2889.95,0.0,19.63,False,0,False,0.2649234751374885,None
2026-09-01 07:24:00+00:00,22.02,24.48,2734.59,0.0,19.63,False,0,False,0.24782784223996085,None
2026-09-01 07:25:00+00:00,16.71,13.88,2958.53,0.0,19.63,False,0,False,0.27723739487210836,None
2026-09-01 07:26:00+00:00,13.04,13.76,3175.44,0.0,19.63,False,0,False,0.2674777012259747,None
2026-09-01 07:27:00+00:00,15.44,15.48,2976.43,0.0,19.63,False,0,False,0.27943493198665625,None
2026-09-01 07:28:00+00:00,15.46,15.61,3248.68,0.0,19.63,True,1,False,0.27182205098512546,Z-Score
2026-09-01 07:29:00+00:00,15.48,22.04,2734.37,0.66,21.02,False,0,False,0.20983723325638104,None
2026-09-01 07:30:00+00:00,17.52,18.12,2770.58,0.0,19.63,False,0,False,0.2747739921486572,None
2026-09-01 07:31:00+00:00,12.16,13.32,2707.29,0.57,19.65,False,0,False,0.23322984684615933,None
2026-09-01 07:32:00+00:00,19.27,18.06,2983.14,0.0,20.0,False,0,False,0.2740489009446989,None
2026-09-01 07:33:00+00:00,13.02,15.35,2867.47,0.0,19.8,False,0,False,0.2742272537545188,None
2026-09-01 07:34:00+00:00,10.15,11.02,3088.19,0.0,19.63,False,0,False,0.22015051426769489,None
2026-09-01 07:35:00+00:00,13.98,15.76,2779.82,0.07,19.66,False,0,False,0.2652727121911728,None
2026-09-01 07:36:00+00:00,14.93,16.23,3031.39,0.0,19.63,False,0,False,0.2853783435754585,None
2026-09-01 07:37:00+00:00,14.24,14.18,2987.59,0.57,19.63,False,0,False,0.2351061514329496,None
2026-09-01 07:38:00+00:00,15.24,20.71,2917.79,0.0,19.93,False,0,False,0.2801965858536131,None
2026-09-01 07:39:00+00:00,17.48,18.39,3034.64,0.0,20.68,False,0,False,0.2741414285022693,None
2026-09-01 07:40:00+00:00,13.28,14.51,2902.5,0.55,19.63,False,0,False,0.237441975052942,None
2026-09-01 07:41:00+00:00,19.03,23.69,2948.04,0.0,20.87,False,0,False,0.2600531426364991,None
2026-09-01 07:42:00+00:00,13.44,13.91,2990.0,0.0,20.1,False,0,False,0.28103145433729876,None
2026-09-01 07:43:00+00:00,14.91,14.68,3038.63,0.62,19.63,False,0,False,0.23594308196962022,None
2026-09-01 07:44:00+00:00,12.46,7.81,3018.0,0.0,20.65,False,0,False,0.2320094176577105,None
2026-09-01 07:45:00+00:00,16.57,14.54,2897.71,0.0,20.81,False,0,False,0.27955212595189155,None
2026-09-01 07:46:00+00:00,14.32,15.38,2866.18,0.0,21.04,False,0,False,0.2737860102350467,None
2026-09-01 07:47:00+00:00,12.28,20.88,2870.93,0.0,19.84,False,0,False,0.26225850346021157,None
2026-09-01 07:48:00+00:00,15.81,15.62,3050.49,0.0,19.79,False,0,False,0.2850613066874035,None
2026-09-01 07:49:00+00:00,11.73,11.57,2864.47,0.0,20.02,False,0,False,0.26726454070476713,None
2026-09-01 07:50:00+00:00,11.05,11.11,3013.7,0.0,20.08,False,0,False,0.2569144285931026,None
2026-09-01 07:51:00+00:00,15.49,16.14,3172.31,0.0,20.07,False,0,False,0.28386116311019116,None
2026-09-01 07:52:00+00:00,20.06,25.03,3119.65,0.0,19.95,False,0,False,0.24310350856779095,None
2026-09-01 07:53:00+00:00,15.65,19.11,3110.34,0.0,20.52,False,0,False,0.28146107656519626,None
2026-09-01 07:54:00+00:00,13.93,16.24,2737.24,0.0,20.77,False,0,False,0.2603890397940511,None
2026-09-01 07:55:00+00:00,16.1,17.44,2795.86,0.0,20.26,False,0,False,0.2853477497972915,None
2026-09-01 07:56:00+00:00,14.16,19.25,2916.5,0.0,20.65,False,0,False,0.2644223673400504,None
2026-09-01 07:57:00+00:00,15.02,15.12,3062.22,0.3,20.2,False,0,False,0.250842195459075,None
2026-09-01 07:58:00+00:00,13.92,18.13,2995.51,0.65,20.74,False,0,False,0.24354238814553508,None
2026-09-01 07:59:00+00:00,18.54,22.5,3010.8,0.0,20.99,False,0,False,0.27360404718331355,None
2026-09-01 08:00:00+00:00,14.28,12.08,2903.49,0.0,19.73,False,0,False,0.27703189587910737,None
2026-09-01 08:01:00+00:00,12.13,15.24,3014.29,0.0,21.61,True,1,False,0.2678805042776122,Z-Score
2026-09-01 08:02:00+00:00,15.54,16.75,3208.15,0.43,19.88,False,0,False,0.2107936891624857,None
2026-09-01 08:03:00+00:00,16.56,15.78,3260.34,0.69,22.24,True,1,False,0.21876046754570883,Z-Score
2026-09-01 08:04:00+00:00,17.93,22.27,2950.84,0.0,20.08,False,0,False,0.27691973983585866,None
2026-09-01 08:05:00+00:00,13.56,20.27,3298.24,0.0,20.94,False,0,False,0.26878195337289734,None
2026-09-01 08:06:00+00:00,14.9,14.19,3001.4,0.0,19.94,False,0,False,0.2674065107152947,None
2026-09-01 08:07:00+00:00,17.89,25.34,2959.55,0.0,19.84,False,0,False,0.23930863528637042,None
2026-09-01 08:08:00+00:00,14.59,15.43,2962.87,0.0,19.75,False,0,False,0.28446634450124336,None
2026-09-01 08:09:00+00:00,13.18,12.16,3229.66,0.0,22.13,True,1,False,0.2565468497988835,Z-Score
2026-09-01 08:10:00+00:00,17.39,18.73,2951.11,0.0,22.89,True,1,False,0.26944752572201824,Z-Score
2026-09-01 08:11:00+00:00,16.99,14.21,3145.84,0.56,21.81,False,0,False,0.2090503044938517,None
2026-09-01 08:12:00+00:00,16.87,16.74,3126.71,0.0,20.7,False,0,False,0.2819648674451857,None
2026-09-01 08:13:00+00:00,15.87,18.9,3110.51,0.0,20.69,False,0,False,0.2644331843396564,None
2026-09-01 08:14:00+00:00,16.26,19.09,2992.82,0.24,20.09,False,0,False,0.25609490396036017,None
2026-09-01 08:15:00+00:00,13.71,14.09,3071.08,0.0,19.93,False,0,False,0.2806454011409469,None
2026-09-01 08:16:00+00:00,14.42,14.98,2939.56,0.0,20.94,False,0,False,0.28226587239610773,None
2026-09-01 08:17:00+00:00,16.24,22.31,2939.62,0.0,20.47,False,0,False,0.2506911906775971,None
2026-09-01 08:18:00+00:00,11.99,9.9,3252.41,0.0,20.54,False,0,False,0.21982037142547184,None
2026-09-01 08:19:00+00:00,12.1,10.19,3254.09,0.0,22.92,True,1,False,0.22439204092687248,Z-Score
2026-09-01 08:20:00+00:00,14.27,13.65,3399.15,0.0,20.61,False,0,False,0.2473100092624027,None
2026-09-01 08:21:00+00:00,18.45,23.25,2743.51,0.18,20.16,False,0,False,0.22743306272676211,None
2026-09-01 08:22:00+00:00,10.09,14.37,3104.99,0.0,20.78,False,0,False,0.2526874299436576,None
2026-09-01 08:23:00+00:00,11.06,11.06,3020.48,0.0,24.66,True,1,False,0.23595342056853152,Z-Score
2026-09-01 08:24:00+00:00,15.14,17.47,2935.6,0.93,23.95,True,2,False,0.18743284388279796,Z-Score
2026-09-01 08:25:00+00:00,16.06,18.77,3000.57,0.0,19.99,False,0,False,0.2878538402124844,None
2026-09-01 08:26:00+00:00,20.75,19.21,3157.27,0.0,25.82,True,1,False,0.2367678827647019,Z-Score
2026-09-01 08:27:00+00:00,16.26,19.05,3143.79,0.41,23.42,False,0,False,0.23783878062796787,None
2026-09-01 08:28:00+00:00,11.25,11.65,3398.85,0.39,20.55,False,0,False,0.21371503836736716,None
2026-09-01 08:29:00+00:00,16.99,17.99,3201.02,0.0,20.62,False,0,False,0.2805249983674472,None
2026-09-01 08:30:00+00:00,16.5,17.07,2950.38,0.0,20.2,False,0,False,0.28582010476045117,None
2026-09-01 08:31:00+00:00,12.44,13.22,3109.26,0.0,23.78,False,0,False,0.250176825856878,None
2026-09-01 08:32:00+00:00,16.12,21.38,3140.99,0.0,20.26,False,0,False,0.27580271257681005,None
2026-09-01 08:33:00+00:00,13.84,15.06,3596.4,0.0,27.37,True,2,False,0.20417222811600955,Z-Score
2026-09-01 08:34:00+00:00,14.48,14.69,3387.82,0.33,26.39,True,1,False,0.19352557917625252,Z-Score
2026-09-01 08:35:00+00:00,11.15,10.27,3432.41,0.0,20.32,False,0,False,0.2244730223580682,None
2026-09-01 08:36:00+00:00,16.48,18.98,2911.07,0.0,24.61,False,0,False,0.2565168800042179,None
2026-09-01 08:37:00+00:00,12.78,16.49,3436.28,1.04,20.6,True,1,False,0.17987873700135498,Z-Score
2026-09-01 08:38:00+00:00,17.9,16.39,3078.19,1.68,26.67,True,2,False,0.13997348218506644,Z-Score
2026-09-01 08:39:00+00:00,13.93,14.35,3511.02,0.0,26.0,False,0,False,0.22810750573247723,None
2026-09-01 08:40:00+00:00,12.53,17.6,3555.56,0.0,19.79,False,0,False,0.227739367229165,None
2026-09-01 08:41:00+00:00,17.77,23.1,3480.13,0.0,20.96,False,0,False,0.24861682655331135,None
2026-09-01 08:42:00+00:00,13.81,15.61,3442.02,0.0,20.38,False,0,False,0.250355491926512,None
2026-09-01 08:43:00+00:00,15.41,20.33,3086.4,0.0,26.78,False,0,False,0.2587472762467716,None
2026-09-01 08:44:00+00:00,12.04,11.47,3212.65,0.0,25.52,False,0,False,0.2323332773738771,None
2026-09-01 08:45:00+00:00,17.43,14.33,3324.98,0.0,20.78,False,0,False,0.2570415598271899,None
2026-09-01 08:46:00+00:00,17.11,16.84,3474.07,1.06,19.65,False,0,False,0.1794992558682485,None
2026-09-01 08:47:00+00:00,16.75,18.16,3158.34,0.96,19.76,False,0,False,0.21358043485442252,None
2026-09-01 08:48:00+00:00,13.14,16.04,3322.84,0.0,20.88,False,0,False,0.26230584038303634,None
2026-09-01 08:49:00+00:00,20.0,23.1,3270.52,0.0,27.67,False,0,False,0.22853546391148732,None
2026-09-01 08:50:00+00:00,15.5,19.92,3319.73,0.0,19.79,False,0,False,0.260660131011785,None
2026-09-01 08:51:00+00:00,15.71,14.51,3191.69,0.0,20.72,False,0,False,0.2774365218101421,None
2026-09-01 08:52:00+00:00,17.79,16.91,3177.41,0.0,26.25,False,0,False,0.2610395086591089,None
2026-09-01 08:53:00+00:00,12.58,17.73,2998.62,0.0,19.67,False,0,False,0.2673496753709895,None
2026-09-01 08:54:00+00:00,14.29,17.52,3355.37,0.05,19.98,False,0,False,0.25555831748962393,None
2026-09-01 08:55:00+00:00,21.57,24.92,3383.63,0.0,27.54,False,0,False,0.18930768981717738,None
2026-09-01 08:56:00+00:00,13.73,14.98,3321.23,0.22,20.82,False,0,False,0.2408962146409907,None
2026-09-01 08:57:00+00:00,13.82,16.24,3092.09,0.36,31.1,True,1,False,0.21810313321807168,Z-Score
2026-09-01 08:58:00+00:00,14.09,14.26,3182.51,0.0,28.72,False,0,False,0.24770612278622728,None
2026-09-01 08:59:00+00:00,11.15,7.5,3317.31,0.0,19.75,False,0,False,0.20184919214399932,None
2026-09-01 09:00:00+00:00,16.16,19.34,3410.74,1.17,20.81,False,0,False,0.18617832420700048,None
2026-09-01 09:01:00+00:00,18.76,19.29,3473.84,0.0,19.73,False,0,False,0.22824353753388887,None
2026-09-01 09:02:00+00:00,18.74,21.86,3542.95,0.37,27.58,False,0,False,0.18531546241725894,None
2026-09-01 09:03:00+00:00,16.93,16.53,3317.45,0.0,19.82,False,0,False,0.2668941483220417,None
2026-09-01 09:04:00+00:00,17.44,21.62,3553.9,0.0,31.16,True,1,False,0.2114333395220273,Z-Score
2026-09-01 09:05:00+00:00,14.49,12.92,3105.8,0.0,29.05,False,0,False,0.24046283294871734,None
2026-09-01 09:06:00+00:00,16.96,26.18,3258.15,0.0,30.97,False,0,False,0.20998010303366577,None
2026-09-01 09:07:00+00:00,15.4,16.88,3523.2,0.0,31.23,False,0,False,0.2174162741675646,None
2026-09-01 09:08:00+00:00,11.89,10.38,3404.52,0.0,19.89,False,0,False,0.19724735259261128,None
2026-09-01 09:09:00+00:00,15.58,13.78,3336.41,0.14,19.83,False,0,False,0.23082686680804088,None
2026-09-01 09:10:00+00:00,13.4,13.76,3398.55,0.0,20.9,False,0,False,0.2497541827890865,None
2026-09-01 09:11:00+00:00,15.48,18.92,3459.19,0.0,35.72,True,1,False,0.20651598626217554,Z-Score
2026-09-01 09:12:00+00:00,13.57,14.55,3589.65,0.0,19.78,False,0,False,0.23046738853012366,None
2026-09-01 09:13:00+00:00,15.69,17.84,3526.41,0.0,34.16,False,0,False,0.2237055957132958,None
2026-09-01 09:14:00+00:00,17.25,24.22,3317.59,0.0,35.74,False,0,False,0.1956607225779149,None
2026-09-01 09:15:00+00:00,13.58,15.96,3503.58,0.0,21.06,False,0,False,0.2556336484969144,None
2026-09-01 09:16:00+00:00,11.66,19.08,3256.62,0.0,19.78,False,0,False,0.26246381399668484,None
2026-09-01 09:17:00+00:00,13.34,13.12,3299.62,0.0,20.0,False,0,False,0.2525215355224785,None
2026-09-01 09:18:00+00:00,13.07,10.04,3257.15,0.0,29.74,False,0,False,0.20726629077060948,None
2026-09-01 09:19:00+00:00,16.93,22.92,3422.76,0.0,20.01,False,0,False,0.2355488665330553,None
2026-09-01 09:20:00+00:00,15.21,14.08,3490.15,0.58,20.52,False,0,False,0.21728973973272248,None
2026-09-01 09:21:00+00:00,12.9,15.51,3419.36,0.0,20.75,False,0,False,0.26115544368542304,None
2026-09-01 09:22:00+00:00,19.02,19.4,3479.52,0.57,19.99,False,0,False,0.21968038394494277,None
2026-09-01 09:23:00+00:00,16.52,21.72,3241.52,0.0,32.64,False,0,False,0.23926013194383922,None
2026-09-01 09:24:00+00:00,16.48,17.75,3360.11,0.0,20.86,False,0,False,0.2762972026535934,None
2026-09-01 09:25:00+00:00,16.96,21.73,3283.21,0.0,20.58,False,0,False,0.25254031052404335,None
2026-09-01 09:26:00+00:00,13.45,18.76,3242.02,0.0,30.4,False,0,False,0.22421250234646828,None
2026-09-01 09:27:00+00:00,16.99,16.76,3465.32,0.0,20.06,False,0,False,0.19766968069190421,None
2026-09-01 09:28:00+00:00,17.64,17.78,3388.8,0.0,34.17,False,0,False,0.22871630492730288,None
2026-09-01 09:29:00+00:00,16.11,22.7,3703.5,0.19,37.65,False,0,False,0.12122059049183354,None
2026-09-01 09:30:00+00:00,17.75,20.58,3501.25,0.0,38.66,False,0,False,0.18853970645854806,None
2026-09-01 09:31:00+00:00,15.79,19.45,3625.87,0.48,33.37,False,0,False,0.16856821126819238,None
2026-09-01 09:32:00+00:00,13.48,15.49,3824.96,0.89,39.02,False,0,False,0.10855719544553488,None
2026-09-01 09:33:00+00:00,16.29,17.21,3336.04,0.0,34.26,False,0,False,0.21676647181237402,None
2026-09-01 09:34:00+00:00,14.4,19.99,3214.85,0.58,21.12,False,0,False,0.23077569905098477,None
2026-09-01 09:35:00+00:00,21.68,22.74,3468.56,0.0,36.03,False,0,False,0.1851318301939624,None
2026-09-01 09:36:00+00:00,12.1,17.32,3365.49,1.07,39.51,False,0,False,0.12811061436697713,None
2026-09-01 09:37:00+00:00,11.37,10.77,3728.96,0.81,36.14,False,0,False,0.10788257767981624,None
2026-09-01 09:38:00+00:00,14.32,17.8,2991.49,0.0,20.84,False,0,False,0.27695446759723863,None
2026-09-01 09:39:00+00:00,11.22,15.06,3660.06,0.0,37.68,False,0,False,0.1755087912728518,None
2026-09-01 09:40:00+00:00,13.77,12.92,3397.2,0.53,20.28,False,0,False,0.22181606689336542,None
2026-09-01 09:41:00+00:00,12.97,15.97,3360.01,0.0,20.56,False,0,False,0.26603358874839417,None
2026-09-01 09:42:00+00:00,15.13,16.02,3402.43,0.0,19.8,False,0,False,0.26626541597799713,None
2026-09-01 09:43:00+00:00,12.27,12.66,3494.72,0.0,36.03,False,0,False,0.19119332449167226,None
2026-09-01 09:44:00+00:00,16.33,17.38,3216.22,0.01,33.18,False,0,False,0.23319272928068047,None
2026-09-01 09:45:00+00:00,12.1,21.67,3517.77,0.0,20.1,False,0,False,0.23662850978006794,None
2026-09-01 09:46:00+00:00,14.67,22.42,3473.5,0.0,19.97,False,0,False,0.24842708541025693,None
2026-09-01 09:47:00+00:00,12.16,16.25,3817.46,0.17,33.96,False,0,False,0.13933779405949165,None
2026-09-01 09:48:00+00:00,16.91,15.34,3633.26,0.0,20.8,False,0,False,0.2061794639121719,None
2026-09-01 09:49:00+00:00,13.15,11.65,3386.77,0.0,44.61,False,0,False,0.1957793582221064,None
2026-09-01 09:50:00+00:00,11.83,11.37,3529.66,0.0,20.94,False,0,False,0.21749946657591224,None
2026-09-01 09:51:00+00:00,16.01,19.22,3497.41,0.0,21.07,False,0,False,0.22781763115633363,None
2026-09-01 09:52:00+00:00,19.04,22.98,3656.76,0.0,36.65,False,0,False,0.1810686025709341,None
2026-09-01 09:53:00+00:00,20.66,21.64,3581.64,0.68,20.36,False,0,False,0.16143718089113912,None
2026-09-01 09:54:00+00:00,15.31,21.23,3663.54,0.0,19.92,False,0,False,0.23569321998685144,None
2026-09-01 09:55:00+00:00,21.25,21.58,3596.56,0.0,20.25,False,0,False,0.183190529109776,None
2026-09-01 09:56:00+00:00,13.72,13.18,3684.77,0.16,40.19,False,0,False,0.15635515939732697,None
2026-09-01 09:57:00+00:00,18.95,21.62,3590.56,0.0,43.09,False,0,False,0.16484599789326476,None
2026-09-01 09:58:00+00:00,19.57,17.39,3515.48,0.23,45.58,False,0,False,0.12617630580272565,None
2026-09-01 09:59:00+00:00,16.63,18.04,3283.23,0.0,40.73,False,0,False,0.22143965079622013,None
2026-09-01 10:00:00+00:00,18.73,27.06,3495.44,1.07,48.01,True,1,False,0.05948167225481671,Z-Score
2026-09-01 10:01:00+00:00,17.95,18.8,3321.83,0.0,43.37,False,0,False,0.2149973869959978,None
2026-09-01 10:02:00+00:00,15.23,20.93,3218.21,1.05,19.72,True,1,False,0.1613229422106851,Z-Score
2026-09-01 10:03:00+00:00,15.61,16.96,3529.7,0.86,21.05,False,0,False,0.20350385180573682,None
2026-09-01 10:04:00+00:00,12.11,13.81,3522.08,0.0,19.81,False,0,False,0.23802944696385964,None
2026-09-01 10:05:00+00:00,16.89,17.85,3600.6,0.0,20.35,False,0,False,0.2245520958595691,None
2026-09-01 10:06:00+00:00,8.97,15.91,3292.45,0.0,20.58,False,0,False,0.22570939148884323,None
2026-09-01 10:07:00+00:00,15.81,17.23,3789.77,0.92,45.3,False,0,False,0.09929949659750104,None
2026-09-01 10:08:00+00:00,15.52,15.55,3371.04,0.0,20.08,False,0,False,0.22497991544643037,None
2026-09-01 10:09:00+00:00,14.74,13.97,3707.0,0.0,47.76,False,0,False,0.14339678563946112,None
2026-09-01 10:10:00+00:00,17.79,18.54,3572.04,0.0,20.24,False,0,False,0.23172773748071962,None
2026-09-01 10:11:00+00:00,13.08,14.3,3562.31,0.0,20.1,False,0,False,0.24287172007830904,None
2026-09-01 10:12:00+00:00,14.59,16.72,3552.32,0.0,19.75,False,0,False,0.24096200673121798,None
2026-09-01 10:13:00+00:00,15.96,17.34,3949.25,0.0,39.48,False,0,False,0.17316964063515128,None
2026-09-01 10:14:00+00:00,15.5,15.01,3316.07,0.0,20.07,False,0,False,0.258629268005719,None
2026-09-01 10:15:00+00:00,13.47,24.07,3548.45,0.0,41.15,False,0,False,0.17713777882669984,None
2026-09-01 10:16:00+00:00,17.53,21.76,3423.81,0.0,20.08,False,0,False,0.22490692991894545,None
2026-09-01 10:17:00+00:00,18.24,21.51,3318.72,0.0,42.15,False,0,False,0.19537795518206225,None
2026-09-01 10:18:00+00:00,15.0,18.79,3644.32,0.0,38.56,False,0,False,0.19919815087778664,None
